"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2018","7,695.88","7,671.11","7,702.51","7,671.11","727.69M","0.32%"
"03/01/2018","7,671.11","7,648.10","7,689.86","7,640.53","589.34M","0.30%"
"02/01/2018","7,648.10","7,687.77","7,691.34","7,624.14","594.07M","-0.52%"
"29/12/2017","7,687.77","7,622.88","7,697.62","7,620.01","298.18M","0.85%"
"28/12/2017","7,622.88","7,620.68","7,633.55","7,609.77","321.52M","0.03%"
"27/12/2017","7,620.68","7,592.66","7,632.71","7,586.42","472.51M","0.37%"
"22/12/2017","7,592.66","7,603.98","7,614.40","7,585.47","251.37M","-0.15%"
"21/12/2017","7,603.98","7,525.22","7,609.69","7,517.88","640.56M","1.05%"
"20/12/2017","7,525.22","7,544.09","7,550.60","7,511.45","679.71M","-0.25%"
"19/12/2017","7,544.09","7,537.01","7,563.49","7,534.08","695.72M","0.09%"
"18/12/2017","7,537.01","7,490.57","7,544.26","7,490.57","585.56M","0.62%"
